Restaurant,Category,SubCategory,Item,Calories,Calories From Fat,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrates (g),Fiber (g),Sugars (g),Protein (g)
Taco Bell,Salad,Salad,Cantina Power Burrito - Veggie,740,230,26,5,0,10,1750,107,17,8,20
Taco Bell,Salad,Salad,Cantina Power Bowl - Chicken,560,200,22,4,0,60,1520,64,9,4,26
Taco Bell,Salad,Salad,Cantina Power Bowl - Steak,580,210,23,4,0,50,1460,66,10,4,27
Taco Bell,Salad,Salad,Cantina Power Bowl - Veggie,540,190,21,3,0,10,1310,75,14,4,14
Taco Bell,Salad,Salad,Express Taco Salad w/ Chips,580,260,29,9,1,60,1270,59,8,7,23
Taco Bell,Salad,Salad,Express Taco Salad w/ Chips,580,260,29,9,1,60,1270,59,8,7,23
Taco Bell,Salad,Salad,Fiesta Taco Salad-Beef,780,380,42,10,1,60,1340,74,11,7,26
Taco Bell,Salad,Salad,Fiesta Taco Salad-Chicken,720,320,35,7,0,70,1260,70,8,8,32
Taco Bell,Salad,Salad,Fiesta Taco Salad-Steak,720,320,36,8,1,55,1340,70,8,8,28
Taco Bell,Sandwich,Burrito,1/2 lb.* Cheesy Potato Burrito,540,230,26,7,1,45,1360,59,7,4,19
Taco Bell,Sandwich,Burrito,1/2 lb.* Combo Burrito,460,170,18,7,1,45,1320,53,9,3,21
Taco Bell,Sandwich,Burrito,7-Layer Burrito,510,170,19,7,0,20,1090,68,11,4,16
Taco Bell,Sandwich,Burrito,Bean Burrito,370,100,11,4,0,5,960,56,9,3,13
Taco Bell,Sandwich,Burrito,Beefy 5-Layer Burrito,550,200,22,8,0,35,1270,68,8,5,19
Taco Bell,Sandwich,Burrito,Beefy Fritos® Burrito,440,160,18,5,0,20,1030,55,4,3,13
Taco Bell,Sandwich,Burrito,Black Bean Burrito,410,110,12,4,0,10,1100,62,8,3,14
Taco Bell,Sandwich,Burrito,Burrito Supreme® – Beef,420,140,16,7,0,35,1090,53,8,5,16
Taco Bell,Sandwich,Burrito,Burrito Supreme® - Chicken,390,110,12,5,0,40,1050,52,7,5,19
Taco Bell,Sandwich,Burrito,Burrito Supreme® - Steak,390,120,13,5,0,30,1090,52,7,5,17
Taco Bell,Sandwich,Burrito,Cheesy Bean and Rice Burrito,420,160,17,3.5,0,0,930,55,6,4,11
Taco Bell,Sandwich,Burrito,Chili Cheese Burrito,380,150,17,8,1,35,930,41,5,2,16
Taco Bell,Sandwich,Burrito,Crunchy Cheesy Core Burrito Beef,630,240,26,10,0.5,45,1530,76,7,5,22
Taco Bell,Sandwich,Burrito,Crunchy Cheesy Core Burrito Chicken,610,210,24,9,0,55,1510,74,5,5,25
Taco Bell,Sandwich,Burrito,Crunchy Cheesy Core Burrito Steak,610,220,24,9,0,50,1520,75,5,5,25
Taco Bell,Sandwich,Burrito,Quesarito Beef,650,300,34,12,0.5,60,1450,65,6,5,22
Taco Bell,Sandwich,Burrito,Quesarito Chicken,620,270,30,10,0,60,1440,64,4,4,24
Taco Bell,Sandwich,Burrito,Quesarito Steak,630,280,31,11,0.5,65,1410,64,3,4,25
Taco Bell,Sandwich,Burrito,Shredded Chicken Burrito,400,160,18,4.5,0,30,960,45,3,3,16
Taco Bell,Sandwich,Burrito,Smothered Burrito - Beef,710,320,35,13,1,75,2260,70,10,4,28
Taco Bell,Sandwich,Burrito,Smothered Burrito - Shredded Chicken,650,250,28,10,0,70,2230,67,8,4,34
Taco Bell,Sandwich,Burrito,Smothered Burrito - Steak,670,260,29,11,0.5,80,2080,68,7,4,35
Taco Bell,Sandwich,Burrito,Spicy Cheesy Core Burrito Beef,570,210,23,10,0.5,45,1760,68,7,5,22
Taco Bell,Sandwich,Burrito,Spicy Cheesy Core Burrito Chicken,540,180,20,8,0,55,1740,66,5,5,24
Taco Bell,Sandwich,Burrito,Spicy Cheesy Core Burrito Steak,550,190,21,9,0,50,1750,66,5,5,24
Taco Bell,Sandwich,Burrito,XXL Grilled Stuft Burrito - Beef,880,380,42,14,1,75,2020,94,12,6,31
Taco Bell,Sandwich,Burrito,XXL Grilled Stuft Burrito - Chicken,830,320,35,11,0,85,1940,91,10,6,37
Taco Bell,Sandwich,Burrito,XXL Grilled Stuft Burrito - Steak,820,320,36,12,1,70,2020,91,10,7,33
Taco Bell,Sandwich,Burrito,Fresco Bean Burrito,350,80,9,3,0,0,950,57,9,3,11
Taco Bell,Sandwich,Burrito,Fresco Burrito Supreme® – Chicken,340,80,8,3,0,25,1020,50,7,4,17
Taco Bell,Sandwich,Burrito,Fresco Burrito Supreme® – Steak,340,80,9,3,0,15,1060,50,7,4,15
Taco Bell,Sandwich,Burrito,Beefy Cheddar Crunchwrap Slider,410,170,19,6,0,25,960,46,4,3,14
Taco Bell,Sandwich,Burrito,Beefy Nacho Griller,420,170,19,4.5,0,20,870,49,5,3,12
Taco Bell,Sandwich,Burrito,BLT Crunchwrap Slider,430,210,23,5,0,20,900,43,3,4,12
Taco Bell,Sandwich,Burrito,Cheese Roll-Up,190,80,9,5,0,20,450,18,2,1,9
Taco Bell,Sandwich,Burrito,Chili Cheese Burrito,380,150,17,8,1,35,930,41,5,2,16
Taco Bell,Sandwich,Burrito,Chipotle Crispy Chicken Griller,290,170,18,3,0,25,640,22,1,1,9
Taco Bell,Sandwich,Burrito,Crunchwrap Supreme®,540,190,21,6,0,30,1110,71,7,7,16
Taco Bell,Sandwich,Burrito,Double Tostada,270,100,11,4,0,15,650,32,8,2,12
Taco Bell,Sandwich,Burrito,Loaded Potato Griller,470,200,22,6,0,25,1120,55,4,5,13
Taco Bell,Sandwich,Melt,MexiMelt®,270,130,14,7,1,40,740,21,3,2,14
Taco Bell,Sandwich,Other,Mexican Pizza,540,270,31,8,1,40,860,47,7,2,20
Taco Bell,Sandwich,Quesadilla,Beefy Mini Quesadilla,210,110,12,4,0,25,560,17,3,1,9
Taco Bell,Sandwich,Quesadilla,Cheese Quesadilla,480,240,27,11,1,50,1000,40,4,3,19
Taco Bell,Sandwich,Quesadilla,Chicken Quesadilla,520,250,28,12,1,75,1210,41,4,3,27
Taco Bell,Sandwich,Taco,Chalupa Supreme® - Chicken,340,160,18,4,0,40,530,29,3,4,16
Taco Bell,Sandwich,Taco,Chalupa Supreme® - Steak,340,170,18,4,0,30,570,29,3,4,14
Taco Bell,Sandwich,Taco,Chalupa Supreme®–Beef,370,190,21,5,0,30,570,31,4,4,13
Taco Bell,Sandwich,Taco,Naked Chicken Chalupa,440,270,30,7,0,70,1090,22,3,1,20
Taco Bell,Sandwich,Taco,Fresco Chicken Soft Taco,150,35,4,1,0,25,460,18,2,2,11
Taco Bell,Sandwich,Taco,Fresco Crunchy Taco,140,70,8,2,0,20,290,13,3,1,6
Taco Bell,Sandwich,Taco,Fresco Grilled Steak Soft Taco,150,35,4,2,0,15,500,19,2,2,9
Taco Bell,Sandwich,Taco,Fresco Soft Taco,170,60,7,3,0,20,500,20,3,2,8
Taco Bell,Sandwich,Taco,Cheesy Gordita Crunch,490,260,29,10,1,55,810,39,5,6,20
Taco Bell,Sandwich,Taco,Doritos® Cheesy Gordita Crunch - Cool Ranch,490,250,28,10,1,55,890,40,5,5,20
Taco Bell,Sandwich,Taco,Doritos® Cheesy Gordita Crunch - Fiery,490,250,28,10,1,55,890,40,5,4,20
Taco Bell,Sandwich,Taco,Doritos® Cheesy Gordita Crunch - Nacho Cheese,490,250,28,10,1,55,880,40,5,5,20
Taco Bell,Sandwich,Taco,Gordita Supreme® – Beef,300,120,14,5,0,30,550,31,4,6,13
Taco Bell,Sandwich,Taco,Gordita Supreme® - Chicken,270,90,10,4,0,40,510,29,2,6,16
Taco Bell,Sandwich,Taco,Gordita Supreme® - Steak,270,90,11,4,0,30,550,29,2,6,14
Taco Bell,Sandwich,Taco,Quesalupa Beef,460,240,26,11,1,50,890,38,4,3,19
Taco Bell,Sandwich,Taco,Quesalupa Chicken,440,200,23,10,0.5,60,840,37,3,3,22
Taco Bell,Sandwich,Taco,Quesalupa Steak,440,210,23,10,0.5,60,840,36,3,3,22
Taco Bell,Sandwich,Taco,Shredded Chicken Mini Quesadilla,180,70,8,2.5,0,25,540,15,2,1,12
Taco Bell,Sandwich,Taco,Spicy Chicken Crunchwrap Slider,400,180,20,4,0,25,900,42,3,3,15
Taco Bell,Sandwich,Taco,Spicy Tostada,200,90,10,2.5,0,10,440,22,4,1,7
Taco Bell,Sandwich,Taco,Steak Quesadilla,520,250,28,12,1,65,1250,41,4,3,25
Taco Bell,Sandwich,Taco,Triple Double Crunchwrap Original,700,270,30,9,0.5,45,1550,85,9,7,23
Taco Bell,Sandwich,Taco,Triple Double Crunchwrap Spicy,780,340,38,10,0.5,50,1850,87,9,8,23
Taco Bell,Sandwich,Taco,Chicken Soft Taco,170,50,6,3,0,30,460,18,1,1,12
Taco Bell,Sandwich,Taco,Cool Ranch® Doritos® Double Decker® Taco,320,120,14,5,0,25,770,36,6,2,13
Taco Bell,Sandwich,Taco,Cool Ranch® Doritos® Locos Taco,160,90,10,3.5,0,25,350,13,2,1,8
Taco Bell,Sandwich,Taco,Cool Ranch® Doritos® Locos Taco Supreme,200,100,12,4.5,0,35,370,15,3,3,9
Taco Bell,Sandwich,Taco,Crunchy Taco,170,90,10,4,0,25,290,12,3,1,8
Taco Bell,Sandwich,Taco,Crunchy Taco Supreme®,200,110,12,5,0,35,320,15,3,2,9
Taco Bell,Sandwich,Taco,Double Decker® Taco,320,120,14,5,0,25,640,37,7,2,13
Taco Bell,Sandwich,Taco,DOUBLE DECKER® Taco Supreme®,350,140,16,6,0,35,670,40,7,3,14
Taco Bell,Sandwich,Taco,Double Stacked Taco Cool Ranch Habanero,350,180,20,8,0.5,40,630,30,4,3,13
Taco Bell,Sandwich,Taco,Double Stacked Taco Nacho Crunch,380,170,19,6,0,35,650,39,5,2,13
Taco Bell,Sandwich,Taco,Double Stacked Taco Spicy Sweet,340,160,18,7,0,35,640,32,4,6,12
Taco Bell,Sandwich,Taco,Fiery Doritos® Double Decker® Taco,320,120,13,5,0,25,770,36,7,2,14
Taco Bell,Sandwich,Taco,Fiery Doritos® Locos Taco,170,90,10,3.5,0,25,370,12,3,1,8
Taco Bell,Sandwich,Taco,Fiery Doritos® Locos Taco Supreme,200,110,12,5,0,30,390,15,3,2,9
Taco Bell,Sandwich,Taco,Grilled Steak Soft Taco,250,130,14,4,0,30,550,19,2,2,11
Taco Bell,Sandwich,Taco,Nacho Cheese Doritos® Double Decker® Taco,320,120,13,5,0,25,760,36,7,2,14
Taco Bell,Sandwich,Taco,Nacho Cheese Doritos® Locos Tacos,170,80,9,4,0,25,340,13,2,1,8
Taco Bell,Sandwich,Taco,Nacho Cheese Doritos® Locos Tacos Supreme,200,100,11,5,0,35,370,15,3,2,9
Taco Bell,Sandwich,Taco,Soft Taco Supreme® – Beef,230,100,11,5,0,35,530,22,3,3,10
Taco Bell,Sandwich,Taco,Soft Taco-Beef,200,80,9,4,0,25,510,19,3,1,10
Taco Bell,Sandwich,Taco,Spicy Potato Soft Taco,250,120,13,3,0,10,510,28,3,1,6
Taco Bell,Side,Beans,Black Beans,80,10,2,0,0,0,200,12,5,1,4
Taco Bell,Side,Beans,Black Beans & Rice,200,40,5,0,0,0,470,33,5,1,6
Taco Bell,Side,Beans,Pintos n Cheese,180,60,7,3,0,10,560,20,7,1,9
Taco Bell,Side,Chips,Nachos BellGrande®,760,360,39,6,0,30,1100,82,13,5,18
Taco Bell,Side,Chips,Nachos Supreme,430,210,23,5,0,30,690,44,7,3,12
Taco Bell,Side,Chips,Triple Layer Nachos,320,140,15,1.5,0,0,600,41,6,2,7
Taco Bell,Side,Chips,Chips & Guacamole,320,180,20,3,0,0,450,32,6,1,4
Taco Bell,Side,Chips,Chips & Pico De Gallo,230,100,11,1,0,0,260,30,3,2,3
Taco Bell,Side,Potato,Cheesy Fiesta Potatoes,290,150,17,3,0,10,620,32,3,2,4
Taco Bell,Side,Rice,Premium Latin Rice,120,25,3,0,0,0,260,21,0,0,2
Wendy's,Beverage,Coffee,"Caramel Iced Coffee, Small",80,45,5,3,0,20,45,9,0,8,1
Wendy's,Beverage,Coffee,"Mocha Iced Coffee, Small",100,45,5,3,0,20,45,12,0,11,1
Wendy's,Beverage,Coffee,"Original Redhead Hot Coffee, Decaffeinated, Small",10,0,0,0,0,0,0,2,0,0,0
Wendy's,Beverage,Coffee,"Original Redhead Hot Coffee, Small",10,0,0,0,0,0,0,3,0,0,0
Wendy's,Beverage,Coffee,"Redhead Roasters®Hot Coffee, Regular",0,0,0,0,0,0,0,0,0,0,0
Wendy's,Beverage,Coffee,"Skinny Vanilla Iced Coffee, Small",60,45,5,3,0,20,45,7,0,2,1
Wendy's,Beverage,Coffee,"Vanilla Iced Coffee, Small",90,45,5,3,0,20,45,11,0,10,1
Wendy's,Beverage,Iced Tea,Strawberry Iced Tea,50,0,0,0,0,0,10,13,0,12,0
Wendy's,Beverage,Juice,"All Natural Lemonade, Small Cup",190,0,0,0,0,0,5,49,0,46,0
Wendy's,Beverage,Juice,"Hi-C Flashin' Fruit Punch, Small Cup",170,0,0,0,0,0,15,46,0,46,0
Wendy's,Beverage,Juice,Juicy Juice Apple Juice,90,0,0,0,0,0,5,22,0,20,0
Wendy's,Beverage,Juice,"Minute Maid Light Lemonade, Small Cup",5,0,0,0,0,0,5,1,0,0,0
Wendy's,Beverage,Juice,Strawberry Lemonade,200,0,0,0,0,0,0,51,0,48,0
Wendy's,Beverage,Juice,"Orange Juice, Small",130,0,0,0,0,0,0,31,1,23,2
Wendy's,Beverage,Milk,TruMoo Lowfat Chocolate Milk,140,23,3,2,0,10,170,22,0,20,7
Wendy's,Beverage,Milk,TruMoo Lowfat White Milk,100,23,3,2,0,10,125,12,0,11,8
Wendy's,Beverage,Shake,"Chocolate Frosty, Small",300,72,8,5,0,30,140,49,0,42,7
Wendy's,Beverage,Shake,"Vanilla Frosty, Small",280,63,7,5,0,30,135,47,0,40,7
Wendy's,Beverage,Soda,"Barq's Root Beer, Small Cup",180,0,0,0,0,0,40,50,0,50,0
Wendy's,Beverage,Soda,Brewed Sweetened Iced Tea,110,0,0,0,0,0,10,29,0,28,0
Wendy's,Beverage,Soda,Brewed Unsweetened Iced Tea,5,0,0,0,0,0,10,1,0,0,0
Wendy's,Beverage,Soda,"Coca-Cola, Small Cup",200,0,0,0,0,0,45,54,0,54,0
Wendy's,Beverage,Soda,"Coke Zero™, Small Cup",0,0,0,0,0,0,5,0,0,0,0
Wendy's,Beverage,Soda,"Diet Coke, Small Cup",0,0,0,0,0,0,15,0,0,0,0
Wendy's,Beverage,Soda,"Dr Pepper, Small Cup",160,0,0,0,0,0,40,43,0,43,0
Wendy's,Beverage,Soda,"Fanta Orange, Small Cup",180,0,0,0,0,0,25,49,0,49,0
Wendy's,Beverage,Soda,"Pibb Xtra, Small Cup",160,0,0,0,0,0,25,43,0,43,0
Wendy's,Beverage,Soda,"Sprite, Small Cup",160,0,0,0,0,0,35,43,0,43,0
Wendy's,Beverage,Tea,"English Breakfast Premium Hot Tea, Small",0,0,0,0,0,0,0,0,0,0,0
Wendy's,Beverage,Tea,"Lemongrass Green Premium Hot Tea, Small",0,0,0,0,0,0,0,0,0,0,0
Wendy's,Beverage,Water,Nestlé Pure Life Bottled Water,0,0,0,0,0,0,0,0,0,0,0
Wendy's,Breakfast,Melt,Mornin' Melt Panini with All-Natural Sausage,650,423,47,22,1,310,900,34,1,3,32
Wendy's,Breakfast,Melt,Mornin' Melt Panini with Egg & Cheese,450,243,27,15,1,270,560,33,1,3,25
Wendy's,Breakfast,Melt,Mornin' Melt® Panini with Applewood Smoked Bacon,520,288,32,17,1,285,810,33,1,3,30
Wendy's,Breakfast,Oatmeal,Steel-Cut Oatmeal with Apples and Caramel,200,18,2,0,0,0,200,47,3,26,4
Wendy's,Breakfast,Oatmeal,Steel-Cut Oatmeal with Cranberries and Pecans,330,108,12,1,0,0,250,57,4,33,5
Wendy's,Breakfast,Oatmeal,Steel-Cut Oatmeal with Summer Berries,180,18,2,0,0,0,190,40,3,20,4
Wendy's,Breakfast,Oatmeal,"Steel-Cut Oatmeal, Plain",150,9,3,0,0,0,230,33,3,10,5
Wendy's,Breakfast,Potato,Seasoned Homestyle Potatoes,230,81,9,2,0,0,700,34,3,0,2
Wendy's,Breakfast,Sandwich,Artisan Egg Sandwich with All-Natural Sausage,500,297,33,13,0.5,275,860,31,1,4,22
Wendy's,Breakfast,Sandwich,Artisan Egg Sandwich with Applewood Smoked Bacon,360,162,18,8,0,255,780,30,1,4,19
Wendy's,Breakfast,Sandwich,Artisan Sandwich with Egg & Cheese,290,117,13,6,0,235,530,29,1,4,15
Wendy's,Breakfast,Sandwich,Fresh-Baked Biscuit with All-Natural Sausage,570,333,37,18,0,270,1390,38,2,5,21
Wendy's,Breakfast,Sandwich,Fresh-Baked Biscuit with Applewood Smoked Bacon,410,189,21,12,0,240,1220,36,2,4,17
Wendy's,Breakfast,Sandwich,Fresh-Baked Biscuit with Egg & Cheese,360,162,18,11,0,230,1060,36,2,4,14
Wendy's,Breakfast,Sandwich,Honey Butter Chicken Biscuit,510,225,25,11,0,55,1400,52,2,9,21
Wendy's,Breakfast,Sandwich,Sausage & Egg Burrito,270,180,20,7,0,210,640,12,1,1,12
Wendy's,Breakfast,Sandwich,Sausage Biscuit,460,261,29,14,0,50,1110,37,2,4,13
Wendy's,Breakfast,Sandwich,Sausage Gravy & Biscuit,460,216,24,12,0,20,1530,51,2,5,9
Wendy's,Chicken,Meal,Chicken Nuggets Kids' Meal,180,99,11,3,0,25,370,11,1,1,8
Wendy's,Chicken,Nuggets,Chicken Nuggets 10 Piece,450,270,30,7,0,75,870,24,2,0,23
Wendy's,Chicken,Nuggets,Chicken Nuggets 4 Piece,180,117,13,2.5,0,30,390,10,1,0,10
Wendy's,Chicken,Nuggets,Chicken Nuggets 6 Piece,270,162,18,4,0,45,520,14,1,0,14
Wendy's,Chicken,Nuggets,Spicy Chicken Nuggets 10 Piece,430,252,28,6,0,80,1240,23,2,0,25
Wendy's,Chicken,Nuggets,Spicy Chicken Nuggets 4 Piece,190,108,12,2.5,0,30,550,10,1,0,9
Wendy's,Chicken,Nuggets,Spicy Chicken Nuggets 6 Piece,280,162,18,4,0,45,830,15,2,0,14
Wendy's,Condiment,Bread,Saltine Crackers,25,9,1,0,0,0,80,5,0,0,1
Wendy's,Condiment,Bread,Gourmet Croutons,80,27,3,0,0,0,220,12,0,0,2
Wendy's,Condiment,Butter,Buttery Best Spread,50,50,6,1,0,0,95,0,0,0,0
Wendy's,Condiment,Cheese,"Cheddar Cheese, Shredded",70,54,6,3.5,0,15,110,1,0,0,4
Wendy's,Condiment,Dressing,Apple Balsamic Vinaigrette,80,45,5,1,0,0,240,7,0,7,0
Wendy's,Condiment,Dressing,BBQ Ranch Dressing,100,64,7,1,0,5,260,8,0,6,1
Wendy's,Condiment,Dressing,Classic Ranch,100,90,10,2,0,10,150,2,0,1,1
Wendy's,Condiment,Dressing,Italian Vinaigrette,70,54,6,1,0,0,180,4,0,3,0
Wendy's,Condiment,Dressing,Lemon Garlic Caesar Dressing,110,99,11,2,0,10,180,2,0,1,2
Wendy's,Condiment,Dressing,Light Classic Ranch,50,45,5,1,0,10,150,2,0,1,1
Wendy's,Condiment,Dressing,Light Honey French Dressing,40,0,0,0,0,0,95,9,0,8,0
Wendy's,Condiment,Dressing,Light Spicy Asian Chili Vinaigrette,45,18,2,0,0,0,190,7,0,6,0
Wendy's,Condiment,Dressing,Pomegranate Vinaigrette Dressing,60,27,3,0,0,0,160,8,0,7,0
Wendy's,Condiment,Dressing,Thousand Island,160,135,15,3,0,15,290,5,0,4,0
Wendy's,Condiment,Other,Roasted Pecans,110,81,9,1,0,0,60,5,1,4,1
Wendy's,Condiment,Other,Spicy Roasted Cashews,80,54,6,1,0,0,65,4,0,1,2
Wendy's,Condiment,Salt,Hot Chili Seasoning Packet,5,0,0,0,0,0,280,1,0,1,0
Wendy's,Condiment,Sauce,Barbecue Nugget Sauce,45,0,0,0,0,0,120,11,0,4,0
Wendy's,Condiment,Sauce,Heartland Ranch Dipping Sauce,120,108,12,2,0,10,240,3,0,2,0
Wendy's,Condiment,Sauce,Honey Mustard Nugget Sauce,80,54,6,1,0,10,220,7,0,3,0
Wendy's,Condiment,Sauce,Hot Sauce,10,0,0,0,0,0,135,2,0,1,0
Wendy's,Condiment,Sauce,Smoky BBQ Side Sauce,40,0,0,0,0,0,310,10,0,9,0
Wendy's,Condiment,Sauce,Spicy BBQ Side Sauce,60,0,0,0,0,0,280,16,0,15,0
Wendy's,Condiment,Sauce,Sweet & Sour Nugget Sauce,50,0,0,0,0,0,120,12,0,11,0
Wendy's,Condiment,Sauce,Sweet BBQ Side Sauce,60,0,0,0,0,0,170,15,0,13,0
Wendy's,Condiment,Sweetener,Brown Sugar,40,0,0,0,0,0,0,9,0,9,0
Wendy's,Condiment,Vegetable,Honey Roasted Sunflower Seeds,45,36,4,0,0,0,0,3,0,2,1
Wendy's,Condiment,Sauce,Ketchup Packet,10,0,0,0,0,0,95,3,0,2,0
Wendy's,Dessert,Cookie,Chocolate Chunk Cookie,390,189,21,11,0,25,270,51,2,30,4
Wendy's,Dessert,Cookie,Double Chocolate Chip Cookie,350,153,17,9,0,25,260,48,5,28,4
Wendy's,Dessert,Cookie,Espresso Chip Bar,290,99,11,5,0,20,200,43,6,20,5
Wendy's,Dessert,Cookie,Oatmeal Bar,290,90,10,4.5,0,20,230,47,5,23,4
Wendy's,Dessert,Cookie,Sugar Cookie,390,171,19,9,0,30,360,53,1,28,4
Wendy's,Salad,Salad,Apple Pecan Chicken Salad Full,340,99,11,7,0,105,1150,28,5,20,35
Wendy's,Salad,Salad,Apple Pecan Chicken Salad Half,180,54,6,3.5,0,55,490,14,3,9,18
Wendy's,Salad,Salad,Asian Cashew Chicken Salad Half,110,18,2,0,0,45,260,8,3,3,17
Wendy's,Salad,Salad,Asian Cashew Chicken Salad Whole,210,36,4,0,0,90,520,13,5,5,33
Wendy's,Salad,Salad,BBQ Ranch Chicken Salad Half,210,72,8,3.5,0,60,510,17,3,9,20
Wendy's,Salad,Salad,BBQ Ranch Chicken Salad Whole,390,135,15,7,0,125,940,28,4,12,40
Wendy's,Salad,Salad,Power Mediterranean Chicken Salad Half,230,70,8,2,0,55,630,21,5,10,20
Wendy's,Salad,Salad,Power Mediterranean Chicken Salad Whole,430,130,14,4,0,115,1220,38,8,18,39
Wendy's,Salad,Salad,Spicy Chicken Caesar Salad Half,250,126,14,6,0,45,520,14,4,2,18
Wendy's,Salad,Salad,Spicy Chicken Caesar Salad Whole,470,225,25,12,1,90,1240,26,5,3,37
Wendy's,Salad,Salad,Summer Berry Chicken Salad Full,380,80,9,3.5,0,100,980,41,6,30,35
Wendy's,Salad,Salad,Summer Berry Chicken Salad Half,210,50,6,2,0,50,500,24,4,17,18
Wendy's,Salad,Salad,Taco Salad Full Size,660,290,32,13,1,85,1820,63,10,18,32
Wendy's,Salad,Salad,Taco Salad Half Size,470,210,23,8,0.5,45,1320,49,7,12,19
Wendy's,Salad,Salad,Caesar Side Salad,60,36,4,3,0,10,115,5,2,2,4
Wendy's,Salad,Salad,Garden Side Salad,25,0,0,0,0,0,30,5,2,3,1
Wendy's,Sandwich,Burger,Baconator Single,660,360,40,17,2,120,1440,40,2,9,36
Wendy's,Sandwich,Burger,Dave's Double Cheeseburger,800,432,48,21,3,175,1530,42,3,10,50
Wendy's,Sandwich,Burger,Dave's Single Cheeseburger,580,297,33,14,2,105,1240,42,3,10,31
Wendy's,Sandwich,Burger,Dave's Triple Cheeseburger,1060,603,67,30,4,255,2020,42,3,10,72
Wendy's,Sandwich,Burger,Double Stack,400,189,21,9,2,85,1080,26,1,5,27
Wendy's,Sandwich,Burger,Jr. Bacon Cheeseburger (JBC),380,200,22,8,1,65,850,26,1,5,19
Wendy's,Sandwich,Burger,Jr. Cheeseburger,290,117,13,6,1,45,820,26,1,5,17
Wendy's,Sandwich,Burger,Jr. Cheeseburger Deluxe,350,171,19,7,1,55,850,27,2,6,17
Wendy's,Sandwich,Burger,Jr. Hamburger,250,90,10,4,1,35,620,25,1,5,15
Wendy's,Sandwich,Burger,Son of Baconator,700,387,43,18,1.5,130,1760,40,2,9,39
Wendy's,Sandwich,Chicken,Asiago Ranch Club w/ Homestyle Chicken,690,324,36,12,0,95,1630,56,4,9,35
Wendy's,Sandwich,Chicken,Asiago Ranch Club w/SpicyChicken,710,333,37,12,0,110,1630,57,3,9,40
Wendy's,Sandwich,Chicken,Asiago Ranch Club w/Ultimate Chicken Grill,570,243,27,10,0,125,1530,41,3,9,42
Wendy's,Sandwich,Chicken,Chicken Go Wrap w/ Grilled Chicken,260,90,10,4,0,50,730,25,1,3,19
Wendy's,Sandwich,Chicken,Chicken Go Wrap w/ Homestyle Chicken,320,144,16,5,0,35,770,30,1,1,15
Wendy's,Sandwich,Chicken,Chicken Go Wrap w/ Spicy Chicken,340,144,16,5,0,45,770,31,1,1,17
Wendy's,Sandwich,Chicken,Crispy Chicken BLT,440,220,24,7,0,55,950,37,1,5,20
Wendy's,Sandwich,Chicken,Crispy Chicken Sandwich,380,180,20,4,0,35,720,37,2,4,15
Wendy's,Sandwich,Chicken,Grilled Chicken Sandwich,360,80,8,1.5,0,90,820,38,3,11,35
Wendy's,Sandwich,Chicken,Homestyle Chicken Fillet Sandwich,510,189,21,6,0,60,1140,54,4,8,26
Wendy's,Sandwich,Chicken,Jalapeno Fresco Spicy Chicken Sandwich,590,260,29,9,0.5,100,1370,51,2,6,34
Wendy's,Sandwich,Chicken,Kids Grilled Chicken Wrap,260,90,10,3.5,0,55,740,25,1,3,19
Wendy's,Sandwich,Chicken,Spicy Chicken Fillet Sandwich,530,198,22,6,0,75,1140,55,3,8,31
Wendy's,Sandwich,Chicken,Spicy Sriracha Chicken Sandwich,670,310,35,11,0.5,110,1690,51,2,6,39
Wendy's,Sandwich,Chicken,Ultimate Chicken Grill Sandwich,390,90,10,4,0,90,1080,42,3,10,33
Wendy's,Sandwich,Fish,Premium Cod Sandwich,480,207,23,4,0,40,970,51,3,6,18
Wendy's,Sandwich,Meal,"Cheeseburger, Kids' Meal",290,117,13,6,1,45,750,25,1,5,17
Wendy's,Sandwich,Meal,"Hamburger, Kids' Meal",250,90,10,4,1,35,540,25,1,5,15
Wendy's,Side,Fries,Bacon Sriracha Fries,600,350,39,11,0.5,45,1110,47,4,3,14
Wendy's,Side,Fries,Ghost Pepper Fries,520,290,33,9,0.5,30,840,47,4,2,9
Wendy's,Side,Fries,Natural-Cut Fries Large,530,225,25,5,0,0,570,68,7,0,6
Wendy's,Side,Fries,Natural-Cut Fries Medium,420,189,21,4,0,0,460,55,6,0,5
Wendy's,Side,Fries,Natural-Cut Fries Small,320,130,15,2.5,0,0,320,43,4,0,5
Wendy's,Side,Fries,Natural-Cut Fries Value,230,99,11,3,0,0,250,30,3,0,3
Wendy's,Side,Fruit,Apple Slices,40,0,0,0,0,0,0,9,2,7,0
Wendy's,Side,Potato,Bacon & Cheese Baked Potato,540,207,23,11,0.5,65,890,66,7,5,22
Wendy's,Side,Potato,Broccoli & Cheese Baked Potato,440,126,14,8,0.5,40,510,67,8,6,16
Wendy's,Side,Potato,Plain Baked Potato,270,0,0,0,0,0,25,61,7,3,7
Wendy's,Side,Potato,Sour Cream & Chives Baked Potato,320,36,4,2,0,10,50,63,7,4,8
Wendy's,Side,Soup,Chili Large,310,81,9,4,1,60,1330,31,10,10,26
Wendy's,Side,Soup,Chili Small,210,54,6,3,0,40,880,21,6,6,17
Whataburger,Beverage,Coffee,Coffee Large,10,0,1,0,0,0,0,2,0,1,0
